Date,Price,Return,Country,NATO,DEV,EXRATE,TRADE,PAST
2022-03-01,33294.94921875,-0.01763371108139611,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-02,33891.3515625,0.017912697203158245,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-03,33794.66015625,-0.002852981713393432,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-04,33614.80078125,-0.005322124092043468,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-07,32817.37890625,-0.023722344219418767,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-08,32632.640625,-0.005629282026993865,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-09,33286.25,0.020029313058388176,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-10,33174.0703125,-0.003370150963235563,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-11,32944.19140625,-0.006929475463352541,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-14,32945.23828125,3.177722552338835e-05,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-15,33544.33984375,0.01818476944636238,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-16,34063.1015625,0.015464955374480338,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-17,34480.76171875,0.012261366026333986,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-18,34754.9296875,0.00795133155660288,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-21,34552.98828125,-0.005810439211523688,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-22,34807.4609375,0.007364707624668343,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-23,34358.5,-0.012898411013263833,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-24,34707.94140625,0.010170449997817244,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-25,34861.23828125,0.004416766560876972,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-28,34955.890625,0.0027151170875334696,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-29,35294.19140625,0.009677933395524807,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-30,35228.80859375,-0.0018525091493786228,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-03-31,34678.3515625,-0.01562519577649457,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-01,34818.26953125,0.004034735287167024,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-04,34921.87890625,0.0029757186785808187,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-05,34641.1796875,-0.008037918563991164,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-06,34496.51171875,-0.004176184819773998,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-07,34583.5703125,0.002523692669559985,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-08,34721.12109375,0.003977344733556487,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-11,34308.078125,-0.01189601475236779,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-12,34220.359375,-0.002556795798365652,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-13,34564.58984375,0.010059230091004956,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-14,34451.23046875,-0.003279638945882013,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-18,34411.69140625,-0.0011476821571254625,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-19,34911.19921875,0.01451564256470328,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-20,35160.7890625,0.007149277290249945,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-21,34792.76171875,-0.010466981929666441,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-22,33811.3984375,-0.02820596103243911,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-25,34049.4609375,0.007040894816582544,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-26,33240.1796875,-0.02376781387186977,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-27,33301.9296875,0.0018576915221435453,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-28,33916.390625,0.018451211184036476,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-04-29,32977.2109375,-0.02769102696935344,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-02,33061.5,0.0025559791172076185,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-03,33128.7890625,0.002035269497754122,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-04,34061.05859375,0.028140766916991744,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-05,32997.96875,-0.031211297817533845,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-06,32899.37109375,-0.0029879916850942267,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-09,32245.69921875,-0.019868825854977512,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-10,32160.740234375,-0.002634738474692422,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-11,31834.109375,-0.010156198426859664,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-12,31730.30078125,-0.0032609234493465866,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-13,32196.66015625,0.014697603348140298,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-16,32223.419921875,0.0008311348287410869,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-17,32654.58984375,0.013380638148289714,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-18,31490.0703125,-0.03566174117703347,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-19,31253.130859375,-0.0075242592593052215,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-20,31261.900390625,0.0002805968876993248,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-23,31880.240234375,0.019779342779028042,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-24,31928.619140625,0.0015175201282779938,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-25,32120.279296875,0.006002769972790256,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-26,32637.189453125,0.016092953348020522,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-27,33212.9609375,0.017641576803111292,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-05-31,32990.12109375,-0.006709424196455704,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-01,32813.23046875,-0.005361927120464904,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-02,33248.28125,0.013258395319056593,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-03,32899.69921875,-0.010484212059833964,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-06,32915.78125,0.0004888200084465222,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-07,33180.140625,0.008031386920217765,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-08,32910.8984375,-0.008114558360163726,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-09,32272.7890625,-0.019388998942457047,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-10,31392.7890625,-0.02726755342699938,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-13,30516.740234375,-0.02790605276838809,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-14,30364.830078125,-0.004977928674009702,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-15,30668.529296875,0.01000167687316611,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-16,29927.0703125,-0.024176541926663297,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-17,29888.779296875,-0.0012794775841792339,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-21,30530.25,0.021461923779271475,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-22,30483.130859375,-0.0015433591478942743,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-23,30677.359375,0.006371672139617646,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-24,31500.6796875,0.026838043732373862,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-27,31438.259765625,-0.0019815420649406112,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-28,30946.990234375,-0.015626486164070696,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-29,31029.310546875,0.0026600426043550396,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-06-30,30775.4296875,-0.008181969076994755,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-01,31097.259765625,0.010457370746498995,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-05,30967.8203125,-0.004162407044883243,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-06,31037.6796875,0.002255869941605315,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-07,31384.55078125,0.011175806221419782,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-08,31338.150390625,-0.001478446862228866,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-11,31173.83984375,-0.005243147563812611,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-12,30981.330078125,-0.0061753626306512155,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-13,30772.7890625,-0.0067311834288303896,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-14,30630.169921875,-0.004634586105774718,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-15,31288.259765625,0.021485020991673043,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-18,31072.609375,-0.0068923740802588895,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-19,31827.05078125,0.02427995013695239,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-20,31874.83984375,0.0015015234313873194,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-21,32036.900390625,0.005084277996985076,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-22,31899.2890625,-0.004295400817404538,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-25,31990.0390625,0.0028448909887048845,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-26,31761.5390625,-0.007142848420834125,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-27,32197.58984375,0.013728893313133872,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-28,32529.630859375,0.01031260467744155,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-07-29,32845.12890625,0.009698789643168393,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-01,32798.3984375,-0.001422751875426731,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-02,32396.169921875,-0.012263663312447326,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-03,32812.5,0.012851212940572898,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-04,32726.8203125,-0.002611190476190517,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-05,32803.46875,0.002342067966521144,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-08,32832.5390625,0.000886196295932784,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-09,32774.41015625,-0.0017704663699431578,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-10,33309.51171875,0.016326809847955648,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-11,33336.671875,0.0008153874028333785,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-12,33761.05078125,0.012730092189204179,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-15,33912.44140625,0.004484179890635431,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-16,34152.01171875,0.00706437822125805,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-17,33980.3203125,-0.0050272706528657896,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-18,33999.0390625,0.0005508703222292244,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-19,33706.73828125,-0.008597324786523197,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-22,33063.609375,-0.019080128753002246,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-23,32909.58984375,-0.00465827942446162,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-24,32969.23046875,0.0018122567094627229,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-25,33291.78125,0.009783388227873058,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-26,32283.400390625,-0.030289183141109288,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-29,32098.990234375,-0.005712228390400642,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-30,31790.869140625,-0.009599089924642867,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-08-31,31510.4296875,-0.00882138364586682,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-01,31656.419921875,0.0046330765979021304,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-02,31318.439453125,-0.01067652215835213,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-06,31145.30078125,-0.005528330111535085,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-07,31581.279296875,0.01399821175872118,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-08,31774.51953125,0.006118822247777711,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-09,32151.7109375,0.011870876784746853,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-12,32381.33984375,0.00714204313096678,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-13,31104.970703125,-0.03941681063179836,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-14,31135.08984375,0.0009683063492476052,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-15,30961.8203125,-0.005565088526146678,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-16,30822.419921875,-0.0045023318790051725,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-19,31019.6796875,0.0063998792478003885,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-20,30706.23046875,-0.010104850272722565,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-21,30183.779296875,-0.017014500441749236,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-22,30076.6796875,-0.003548250479888937,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-23,29590.41015625,-0.01616766000444181,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-26,29260.810546875,-0.01113873067776261,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-27,29134.990234375,-0.004299959917324903,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-28,29683.740234375,0.018834741168114677,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-29,29225.609375,-0.015433730916579846,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-09-30,28725.509765625,-0.017111691426451192,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-03,29490.890625,0.026644639751211896,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-04,30316.3203125,0.02798931025841145,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-05,30273.869140625,-0.0014002745530267147,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-06,29926.939453125,-0.011459707574491995,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-07,29296.7890625,-0.021056292495663098,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-10,29202.880859375,-0.0032054094025342206,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-11,29239.189453125,0.0012433223257952708,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-12,29210.849609375,-0.0009692417703791589,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-13,30038.720703125,0.028341219266840634,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-14,29634.830078125,-0.01344566664445146,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-17,30185.8203125,0.018592657117400435,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-18,30523.80078125,0.011196663375420801,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-19,30423.810546875,-0.0032758120488199927,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-20,30333.58984375,-0.002965463612324082,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-21,31082.560546875,0.024691133063478032,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-24,31499.619140625,0.013417768240844952,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-25,31836.740234375,0.010702386344576986,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-26,31839.109375,7.44153015528326e-05,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-27,32033.279296875,0.006098472152222367,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-28,32861.80078125,0.02586439798112794,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-10-31,32732.94921875,-0.003921013439212362,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-01,32653.19921875,-0.002436382968947881,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-02,32147.759765625,-0.015479017836474873,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-03,32001.25,-0.004557386477102576,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-04,32403.220703125,0.012561093804929424,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-07,32827.0,0.013078307886664087,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-08,33160.828125,0.010169315654796396,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-09,32513.939453125,-0.019507615112522192,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-10,33715.37109375,0.03695127876943638,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-11,33747.859375,0.0009636044390453069,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-14,33536.69921875,-0.0062569940778651745,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-15,33592.921875,0.0016764516950007469,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-16,33553.828125,-0.0011637496180137985,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-17,33546.3203125,-0.000223754275429644,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-18,33745.69140625,0.005943158352175848,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-21,33700.28125,-0.001345657900539865,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-22,34098.1015625,0.011804658529370515,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-23,34194.05859375,0.002814145857185535,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-25,34347.03125,0.004473661874053292,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-28,33849.4609375,-0.014486559518881226,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-29,33852.53125,9.07049156755324e-05,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-11-30,34589.76953125,0.0217779366572477,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-01,34395.01171875,-0.005630503329143277,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-02,34429.87890625,0.0010137280308293306,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-05,33947.1015625,-0.014022045940520589,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-06,33596.33984375,-0.010332596970148211,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-07,33597.921875,4.708939299225001e-05,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-08,33781.48046875,0.005463391290476904,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-09,33476.4609375,-0.009029193718497974,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-12,34005.0390625,0.015789546152648715,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-13,34108.640625,0.00304665324187936,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-14,33966.3515625,-0.004171642724328017,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-15,33202.21875,-0.022496758625781488,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-16,32920.4609375,-0.008486113973934395,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-19,32757.5390625,-0.004948954855441112,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-20,32849.73828125,0.0028145953996754347,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-21,33376.48046875,0.01603489753830556,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-22,33027.48828125,-0.010456230932640032,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-23,33203.9296875,0.005342259294666585,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-27,33241.55859375,0.0011332666525964985,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-28,32875.7109375,-0.011005731130753427,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-29,33220.80078125,0.010496802469338151,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2022-12-30,33147.25,-0.0022139978423251216,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-03,33136.37109375,-0.00032819936042960407,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-04,33269.76953125,0.004025740692080726,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-05,32930.078125,-0.010210212184696088,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-06,33630.609375,0.02127329450421711,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-09,33517.6484375,-0.003358872753104869,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-10,33704.1015625,0.005562834318394216,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-11,33973.01171875,0.007978558803928948,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-12,34189.96875,0.0063861583143145495,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-13,34302.609375,0.0032945518559446274,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-17,33910.8515625,-0.011420641742360127,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-18,33296.9609375,-0.018103073108280965,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-19,33044.55859375,-0.007580341768240406,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-20,33375.48828125,0.010014649963052902,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-23,33629.55859375,0.007612482261202924,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-24,33733.9609375,0.0031044815369478673,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-25,33743.83984375,0.00029284750368629986,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-26,33949.41015625,0.006092084168603407,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-27,33978.078125,0.0008444320127525273,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-30,33717.08984375,-0.007681078379120354,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-01-31,34086.0390625,0.010942498906630682,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-01,34092.9609375,0.00020307067615887853,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-02,34053.94140625,-0.0011445040318301958,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-03,33926.01171875,-0.003756677853345991,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-06,33891.01953125,-0.0010314264992327127,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-07,34156.69140625,0.007839005101485164,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-08,33949.01171875,-0.006080205047670373,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-09,33699.87890625,-0.007338440793621226,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-10,33869.26953125,0.005026446103003179,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-13,34245.9296875,0.011121000289140204,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-14,34089.26953125,-0.004574562807304394,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-15,34128.05078125,0.0011376380466130431,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-16,33696.8515625,-0.01263474499360806,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-17,33826.69140625,0.003853174339127019,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-21,33129.58984375,-0.020608032696073808,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-22,33045.08984375,-0.0025505899831096412,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-23,33153.91015625,0.0032930856903263805,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-24,32816.921875,-0.010164360090915925,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-27,32889.08984375,0.002199108405867234,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-02-28,32656.69921875,-0.007065887992159237,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-03-01,32661.83984375,0.00015741410255709631,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-03-02,33003.5703125,0.010462682763273445,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-03-03,33390.96875,0.011738076633280858,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-03-06,33431.44140625,0.0012120839186493537,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-03-07,32856.4609375,-0.017198793846875726,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-03-08,32798.3984375,-0.0017671562409125041,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-03-09,32254.859375,-0.0165721220667453,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-03-10,31909.640625,-0.010702844677957901,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-03-13,31819.140625,-0.0028361334765110158,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-03-14,32155.400390625,0.010567845611795246,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-03-15,31874.5703125,-0.008733527641188288,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-03-16,32246.55078125,0.011670132808162759,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-03-17,31861.98046875,-0.011925936361653067,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
2023-03-20,32244.580078125,0.012008029750387061,US,1,1,1.0,23.4015629969394,-0.0016722670641116711
